order_id,order_date,customer_name,product_name,product_category,quantity,,unit_price
101564,8/11/2021,Customer_155,Monitor,Office Supplies,5,,31119
101804,8/11/2021,Customer_31,Printer,Furniture,2,,11652
103705,8/11/2021,Customer_388,Mobile,Office Supplies,1,,49553
100956,9/11/2021,Customer_177,Chair,Electronics,5,,35044
101028,9/11/2021,Customer_635,Mobile,Electronics,2,,41185
101641,9/11/2021,Customer_105,Mobile,Electronics,6,,21607
103432,9/11/2021,Customer_287,Monitor,Electronics,2,,34248
103483,9/11/2021,Customer_187,Table,Furniture,2,,35187
104939,9/11/2021,Customer_477,Printer,Furniture,4,,2320
100330,10/11/2021,Customer_979,Chair,Office Supplies,1,,5356
102239,10/11/2021,Customer_1180,Printer,Office Supplies,4,,49866
102378,10/11/2021,Customer_273,Pen,Electronics,3,,5823
103714,10/11/2021,Customer_1195,Monitor,Electronics,6,,33720
103880,10/11/2021,Customer_1057,Chair,Furniture,6,,6084
104800,10/11/2021,Customer_423,Printer,Office Supplies,5,,26265
100775,11/11/2021,Customer_724,Laptop,Electronics,6,,10231
103314,11/11/2021,Customer_1091,Pen,Furniture,6,,21882
104241,11/11/2021,Customer_55,Chair,Electronics,3,,30708
100043,12/11/2021,Customer_891,Pen,Furniture,5,,37957
104720,12/11/2021,Customer_820,Monitor,Electronics,5,,12109
101522,13/11/21,Customer_1075,Printer,Electronics,5,,34899
103875,13/11/21,Customer_273,Chair,Office Supplies,1,,34926
104828,13/11/21,Customer_438,Chair,Furniture,5,,30695
100151,14/11/21,Customer_557,Mobile,Furniture,4,,22332
100838,14/11/21,Customer_422,Chair,Office Supplies,7,,9712
101242,14/11/21,Customer_788,Laptop,Furniture,4,,20878
101333,14/11/21,Customer_810,Printer,Office Supplies,9,,1730
101614,14/11/21,Customer_1097,Pen,Electronics,8,,29000
102706,14/11/21,Customer_730,Laptop,Electronics,5,,12829
103640,15/11/21,Customer_384,Printer,Office Supplies,6,,38954
100820,16/11/21,Customer_816,Chair,Office Supplies,3,,47404
102621,16/11/21,Customer_229,Monitor,Office Supplies,6,,13257
102942,16/11/21,Customer_105,Monitor,Office Supplies,7,,26485
100315,17/11/21,Customer_748,Monitor,Furniture,6,,48383
100832,17/11/21,Customer_529,Mobile,Furniture,1,,9846
101923,17/11/21,Customer_759,Chair,Office Supplies,7,,16236
102997,17/11/21,Customer_1138,Pen,Electronics,7,,42441
104737,17/11/21,Customer_459,Chair,Furniture,6,,46615
104784,17/11/21,Customer_849,Monitor,Furniture,9,,11302
102985,18/11/21,Customer_43,Pen,Office Supplies,2,,46753
103280,18/11/21,Customer_781,Laptop,Furniture,7,,37398
103532,18/11/21,Customer_577,Mobile,Electronics,3,,3597
103856,19/11/21,Customer_166,Laptop,Office Supplies,4,,44494
100905,20/11/21,Customer_86,Printer,Office Supplies,2,,41405
101257,20/11/21,Customer_424,Pen,Electronics,5,,31235
101779,20/11/21,Customer_234,Printer,Office Supplies,4,,42404
103309,20/11/21,Customer_295,Laptop,Electronics,8,,48987
102812,21/11/21,Customer_664,Monitor,Furniture,2,,4370
103038,21/11/21,Customer_85,Pen,Electronics,1,,10246
100808,22/11/21,Customer_524,Chair,Electronics,2,,11056
103102,22/11/21,Customer_508,Table,Electronics,1,,27818
104851,22/11/21,Customer_937,Table,Furniture,9,,37859
100993,23/11/21,Customer_282,Printer,Office Supplies,5,,45750
102394,23/11/21,Customer_302,Printer,Office Supplies,4,,48083
103296,23/11/21,Customer_989,Pen,Office Supplies,9,,27591
103332,23/11/21,Customer_1009,Chair,Office Supplies,1,,19988
101031,24/11/21,Customer_189,Laptop,Electronics,5,,32035
101321,24/11/21,Customer_404,Laptop,Office Supplies,8,,23889
101749,24/11/21,Customer_260,Chair,Electronics,1,,14208
104240,24/11/21,Customer_307,Monitor,Furniture,1,,18269
104915,24/11/21,Customer_955,Pen,Office Supplies,6,,34289
100833,25/11/21,Customer_1178,Chair,Furniture,8,,25591
101306,25/11/21,Customer_494,Table,Office Supplies,7,,10698
102140,25/11/21,Customer_814,Pen,Furniture,6,,25554
103091,25/11/21,Customer_648,Monitor,Electronics,7,,49432
101052,26/11/21,Customer_615,Laptop,Office Supplies,2,,24507
101170,26/11/21,Customer_1141,Pen,Office Supplies,8,,29570
103778,26/11/21,Customer_512,Printer,Furniture,5,,23772
104969,26/11/21,Customer_850,Laptop,Office Supplies,5,,16179
100008,27/11/21,Customer_1114,Chair,Office Supplies,4,,26460
103159,27/11/21,Customer_558,Printer,Electronics,2,,32062
103231,27/11/21,Customer_606,Printer,Office Supplies,9,,6640
103496,27/11/21,Customer_568,Chair,Furniture,7,,16225
103635,27/11/21,Customer_599,Laptop,Furniture,1,,25409
103960,27/11/21,Customer_1105,Laptop,Office Supplies,3,,226
102654,28/11/21,Customer_627,Monitor,Furniture,9,,1933
102748,28/11/21,Customer_1103,Table,Furniture,7,,26140
104801,28/11/21,Customer_1096,Mobile,Electronics,8,,13890
103232,29/11/21,Customer_229,Mobile,Furniture,9,,32137
103850,29/11/21,Customer_1061,Table,Electronics,3,,5690
100840,30/11/21,Customer_893,Chair,Office Supplies,9,,16269
101607,30/11/21,Customer_1066,Laptop,Office Supplies,3,,16575
101652,30/11/21,Customer_16,Mobile,Electronics,2,,4438
102627,30/11/21,Customer_527,Printer,Furniture,3,,25863
104946,30/11/21,Customer_673,Printer,Furniture,9,,35749
101191,1/12/2021,Customer_69,Table,Office Supplies,2,,36474
101385,1/12/2021,Customer_620,Laptop,Electronics,1,,3376
101591,1/12/2021,Customer_614,Monitor,Office Supplies,3,,32491
103852,1/12/2021,Customer_1055,Mobile,Furniture,2,,49400
100411,2/12/2021,Customer_1048,Monitor,Electronics,7,,3288
101341,2/12/2021,Customer_1132,Pen,Electronics,7,,7423
101772,2/12/2021,Customer_520,Mobile,Office Supplies,1,,49836
101979,2/12/2021,Customer_379,Pen,Electronics,5,,4848
102272,2/12/2021,Customer_309,Table,Office Supplies,8,,14184
103817,2/12/2021,Customer_997,Laptop,Electronics,3,,30478
104771,2/12/2021,Customer_857,Laptop,Electronics,2,,46610
100724,3/12/2021,Customer_155,Mobile,Furniture,9,,13954
102926,3/12/2021,Customer_716,Pen,Office Supplies,8,,12446
103004,3/12/2021,Customer_850,Printer,Office Supplies,9,,34783
104234,3/12/2021,Customer_381,Laptop,Electronics,6,,20895
100072,4/12/2021,Customer_348,Pen,Office Supplies,4,,14081
100197,4/12/2021,Customer_813,Monitor,Office Supplies,2,,30612
100234,4/12/2021,Customer_1059,Pen,Furniture,4,,19030
101484,4/12/2021,Customer_154,Printer,Furniture,5,,40381
102060,4/12/2021,Customer_471,Table,Office Supplies,1,,3733
102540,4/12/2021,Customer_1128,Table,Electronics,4,,46214
103524,4/12/2021,Customer_988,Chair,Electronics,7,,9316
103636,4/12/2021,Customer_770,Pen,Electronics,4,,46516
100512,5/12/2021,Customer_1103,Mobile,Electronics,4,,1041
101173,5/12/2021,Customer_325,Chair,Electronics,4,,43181
103467,5/12/2021,Customer_1008,Table,Office Supplies,2,,5968
103823,5/12/2021,Customer_326,Chair,Furniture,9,,25554
103996,5/12/2021,Customer_889,Printer,Furniture,5,,47591
101251,6/12/2021,Customer_1043,Pen,Furniture,7,,25697
103939,6/12/2021,Customer_553,Pen,Office Supplies,5,,12968
104071,6/12/2021,Customer_345,Monitor,Electronics,6,,32724
100397,7/12/2021,Customer_690,Monitor,Electronics,5,,10340
101941,7/12/2021,Customer_1197,Table,Electronics,7,,23550
102704,7/12/2021,Customer_1115,Mobile,Furniture,6,,34820
102859,7/12/2021,Customer_299,Monitor,Electronics,9,,29071
104731,7/12/2021,Customer_581,Mobile,Office Supplies,7,,16187
100989,8/12/2021,Customer_982,Monitor,Office Supplies,1,,18106
101109,8/12/2021,Customer_919,Laptop,Electronics,7,,15562
101893,8/12/2021,Customer_988,Laptop,Furniture,2,,21424
101951,8/12/2021,Customer_1014,Mobile,Office Supplies,8,,43238
103380,8/12/2021,Customer_934,Printer,Furniture,4,,20594
104296,8/12/2021,Customer_497,Chair,Office Supplies,9,,36202
101762,9/12/2021,Customer_255,Table,Electronics,5,,47230
102653,9/12/2021,Customer_193,Monitor,Furniture,6,,1625
102854,9/12/2021,Customer_105,Laptop,Electronics,3,,36274
100014,10/12/2021,Customer_442,Printer,Electronics,8,,15979
102422,10/12/2021,Customer_708,Printer,Furniture,8,,23978
101701,11/12/2021,Customer_384,Chair,Electronics,6,,38497
102013,11/12/2021,Customer_692,Laptop,Furniture,5,,2747
104184,11/12/2021,Customer_491,Pen,Furniture,2,,30162
104405,11/12/2021,Customer_899,Pen,Electronics,9,,1468
100204,12/12/2021,Customer_1074,Monitor,Electronics,1,,13574
100708,12/12/2021,Customer_913,Table,Electronics,5,,18645
100920,12/12/2021,Customer_825,Chair,Electronics,4,,32892
100966,13/12/21,Customer_741,Monitor,Electronics,4,,37062
102677,13/12/21,Customer_514,Pen,Furniture,7,,39109
100535,14/12/21,Customer_532,Table,Furniture,9,,30051
101918,14/12/21,Customer_742,Mobile,Electronics,8,,8390
102669,14/12/21,Customer_605,Mobile,Furniture,6,,25681
103872,14/12/21,Customer_661,Monitor,Office Supplies,4,,8866
104948,14/12/21,Customer_259,Chair,Office Supplies,7,,35873
101334,15/12/21,Customer_380,Pen,Office Supplies,4,,31441
101459,15/12/21,Customer_682,Laptop,Office Supplies,2,,48864
103287,15/12/21,Customer_1039,Laptop,Office Supplies,5,,1607
104219,15/12/21,Customer_483,Mobile,Electronics,5,,26725
100720,16/12/21,Customer_559,Table,Electronics,9,,3926
100782,16/12/21,Customer_730,Chair,Electronics,5,,845
101798,16/12/21,Customer_675,Mobile,Furniture,9,,33015
102133,16/12/21,Customer_226,Laptop,Furniture,2,,46365
104540,16/12/21,Customer_1123,Laptop,Electronics,3,,44749
102159,17/12/21,Customer_320,Table,Electronics,1,,24080
103973,17/12/21,Customer_427,Laptop,Electronics,1,,24606
104365,17/12/21,Customer_279,Laptop,Office Supplies,3,,23052
101344,19/12/21,Customer_327,Mobile,Electronics,1,,14266
101572,19/12/21,Customer_486,Pen,Electronics,8,,17357
101874,19/12/21,Customer_975,Monitor,Office Supplies,9,,7440
102515,19/12/21,Customer_226,Chair,Electronics,1,,30550
101899,20/12/21,Customer_1123,Laptop,Office Supplies,3,,37335
103026,20/12/21,Customer_531,Table,Office Supplies,7,,21565
103317,20/12/21,Customer_1080,Monitor,Office Supplies,6,,16385
104500,21/12/21,Customer_105,Printer,Furniture,1,,9039
100932,22/12/21,Customer_180,Mobile,Furniture,6,,5482
101351,22/12/21,Customer_314,Monitor,Furniture,7,,41578
101366,22/12/21,Customer_600,Monitor,Furniture,5,,9023
102337,22/12/21,Customer_738,Pen,Office Supplies,6,,43664
103109,22/12/21,Customer_77,Monitor,Electronics,7,,7845
100399,23/12/21,Customer_165,Mobile,Electronics,7,,24440
103243,23/12/21,Customer_443,Table,Office Supplies,2,,32559
100562,24/12/21,Customer_1138,Mobile,Electronics,9,,30201
102980,24/12/21,Customer_890,Mobile,Office Supplies,6,,24747
104958,24/12/21,Customer_408,Chair,Furniture,2,,44386
102865,25/12/21,Customer_239,Monitor,Furniture,8,,33513
104920,25/12/21,Customer_541,Pen,Office Supplies,7,,11006
100691,26/12/21,Customer_229,Table,Furniture,6,,1865
101372,26/12/21,Customer_277,Pen,Furniture,7,,3311
102138,26/12/21,Customer_1145,Table,Electronics,7,,48803
102792,26/12/21,Customer_839,Laptop,Office Supplies,7,,19987
104119,26/12/21,Customer_796,Mobile,Electronics,1,,31396
104419,26/12/21,Customer_1059,Table,Furniture,3,,28603
101708,27/12/21,Customer_479,Laptop,Electronics,7,,21613
101940,27/12/21,Customer_1154,Pen,Furniture,4,,49636
103209,27/12/21,Customer_1191,Printer,Furniture,4,,30224
103527,27/12/21,Customer_1182,Pen,Office Supplies,7,,29844
102219,28/12/21,Customer_661,Laptop,Office Supplies,5,,43663
102686,28/12/21,Customer_270,Monitor,Furniture,2,,26711
103188,28/12/21,Customer_579,Pen,Furniture,2,,18708
103261,28/12/21,Customer_623,Laptop,Office Supplies,7,,20040
100747,29/12/21,Customer_666,Laptop,Furniture,3,,21670
100922,29/12/21,Customer_352,Laptop,Office Supplies,3,,17389
101348,29/12/21,Customer_119,Chair,Electronics,7,,2340
101364,29/12/21,Customer_1028,Monitor,Electronics,9,,32099
102822,29/12/21,Customer_42,Table,Furniture,7,,15503
103664,29/12/21,Customer_935,Mobile,Furniture,3,,35718
103772,29/12/21,Customer_121,Pen,Electronics,9,,19840
104497,29/12/21,Customer_597,Laptop,Electronics,3,,2221
104770,29/12/21,Customer_571,Table,Furniture,6,,20173
101218,30/12/21,Customer_19,Printer,Office Supplies,1,,23757
101764,30/12/21,Customer_112,Monitor,Furniture,6,,10481
101922,30/12/21,Customer_838,Monitor,Electronics,3,,43886
104104,30/12/21,Customer_710,Table,Office Supplies,5,,13407
100738,31/12/21,Customer_810,Monitor,Electronics,2,,18242
101146,31/12/21,Customer_1068,Printer,Electronics,7,,47562
101377,31/12/21,Customer_324,Mobile,Furniture,9,,45130
102852,31/12/21,Customer_557,Laptop,Furniture,2,,4011
102920,31/12/21,Customer_1086,Mobile,Electronics,9,,26310
103971,31/12/21,Customer_47,Monitor,Office Supplies,8,,47961
102125,1/1/2022,Customer_829,Monitor,Office Supplies,5,,17581
102499,1/1/2022,Customer_612,Monitor,Electronics,9,,6419
103955,1/1/2022,Customer_41,Mobile,Electronics,9,,5612
104094,1/1/2022,Customer_797,Chair,Office Supplies,6,,36990
104459,1/1/2022,Customer_1101,Monitor,Electronics,7,,28370
104933,1/1/2022,Customer_378,Monitor,Electronics,6,,12476
103556,2/1/2022,Customer_1194,Pen,Electronics,9,,39620
103606,2/1/2022,Customer_662,Pen,Furniture,2,,34746
104341,2/1/2022,Customer_411,Laptop,Office Supplies,5,,14283
104938,2/1/2022,Customer_757,Monitor,Electronics,9,,33294
102137,3/1/2022,Customer_1050,Monitor,Office Supplies,9,,44592
104372,3/1/2022,Customer_642,Printer,Electronics,5,,20505
104588,3/1/2022,Customer_480,Laptop,Furniture,6,,30121
102839,4/1/2022,Customer_670,Table,Furniture,9,,17011
103452,4/1/2022,Customer_73,Pen,Furniture,9,,29676
103618,4/1/2022,Customer_912,Chair,Office Supplies,9,,26276
100355,5/1/2022,Customer_546,Mobile,Electronics,3,,22253
102152,5/1/2022,Customer_25,Monitor,Office Supplies,6,,8228
103602,5/1/2022,Customer_147,Laptop,Electronics,3,,46352
104337,5/1/2022,Customer_197,Chair,Office Supplies,1,,28056
100950,6/1/2022,Customer_88,Laptop,Electronics,1,,4121
102384,6/1/2022,Customer_444,Table,Office Supplies,4,,47105
103915,6/1/2022,Customer_696,Laptop,Furniture,1,,11050
104525,6/1/2022,Customer_318,Pen,Furniture,4,,29352
101200,7/1/2022,Customer_446,Table,Electronics,3,,10719
104834,7/1/2022,Customer_743,Chair,Furniture,7,,16686
100565,8/1/2022,Customer_853,Monitor,Office Supplies,9,,24894
101786,8/1/2022,Customer_643,Chair,Electronics,9,,31285
103152,8/1/2022,Customer_561,Pen,Electronics,2,,8601
100597,9/1/2022,Customer_1105,Chair,Office Supplies,7,,3887
101176,9/1/2022,Customer_992,Mobile,Electronics,5,,898
102156,9/1/2022,Customer_137,Mobile,Furniture,9,,26182
101609,10/1/2022,Customer_873,Pen,Electronics,3,,47878
101684,10/1/2022,Customer_1136,Printer,Office Supplies,8,,41958
102782,10/1/2022,Customer_1081,Pen,Furniture,5,,36548
102983,10/1/2022,Customer_982,Table,Office Supplies,8,,45245
103486,10/1/2022,Customer_240,Monitor,Office Supplies,5,,11522
104045,10/1/2022,Customer_607,Chair,Furniture,3,,24155
104594,10/1/2022,Customer_741,Mobile,Electronics,7,,48788
100841,11/1/2022,Customer_547,Printer,Office Supplies,1,,49274
101256,11/1/2022,Customer_1105,Pen,Office Supplies,3,,15580
102437,11/1/2022,Customer_574,Printer,Furniture,2,,9096
104553,11/1/2022,Customer_863,Table,Furniture,4,,35042
104642,11/1/2022,Customer_593,Pen,Furniture,5,,48534
104917,11/1/2022,Customer_1018,Monitor,Office Supplies,3,,20959
101247,12/1/2022,Customer_258,Printer,Office Supplies,7,,37040
103613,12/1/2022,Customer_680,Table,Electronics,5,,19654
104992,12/1/2022,Customer_431,Monitor,Electronics,6,,839
101462,13/01/22,Customer_87,Mobile,Office Supplies,4,,13964
101821,13/01/22,Customer_313,Chair,Electronics,9,,9676
102148,13/01/22,Customer_496,Monitor,Furniture,8,,43009
100094,14/01/22,Customer_15,Monitor,Furniture,5,,26304
102458,14/01/22,Customer_1164,Table,Electronics,2,,25015
103608,14/01/22,Customer_63,Table,Furniture,6,,32748
100079,15/01/22,Customer_1091,Pen,Electronics,2,,31793
100418,15/01/22,Customer_562,Mobile,Office Supplies,5,,10914
104096,15/01/22,Customer_762,Laptop,Electronics,3,,18474
101410,16/01/22,Customer_693,Table,Office Supplies,5,,16766
101615,16/01/22,Customer_923,Mobile,Furniture,7,,25818
101891,16/01/22,Customer_658,Mobile,Office Supplies,9,,15043
101982,16/01/22,Customer_899,Laptop,Electronics,9,,26910
104495,16/01/22,Customer_409,Pen,Furniture,7,,30108
104926,16/01/22,Customer_1039,Chair,Office Supplies,9,,5299
104972,16/01/22,Customer_325,Monitor,Office Supplies,7,,41030
102015,17/01/22,Customer_341,Mobile,Office Supplies,3,,28330
102708,17/01/22,Customer_411,Mobile,Office Supplies,9,,1862
101533,18/01/22,Customer_10,Monitor,Furniture,5,,7915
102433,18/01/22,Customer_1019,Chair,Office Supplies,6,,45941
102861,18/01/22,Customer_646,Chair,Furniture,7,,41672
103999,18/01/22,Customer_259,Table,Electronics,2,,22231
104136,18/01/22,Customer_743,Table,Furniture,2,,33346
104226,18/01/22,Customer_101,Chair,Furniture,3,,12174
101680,19/01/22,Customer_1052,Monitor,Furniture,1,,10686
102386,19/01/22,Customer_405,Laptop,Office Supplies,8,,36013
103379,19/01/22,Customer_866,Chair,Furniture,9,,32513
103834,19/01/22,Customer_1178,Table,Furniture,8,,4842
103920,19/01/22,Customer_393,Chair,Electronics,8,,30897
104269,19/01/22,Customer_81,Table,Office Supplies,5,,46922
104483,19/01/22,Customer_528,Monitor,Electronics,7,,44483
104711,19/01/22,Customer_146,Monitor,Electronics,8,,4913
100166,20/01/22,Customer_1061,Mobile,Office Supplies,5,,2186
100610,20/01/22,Customer_45,Mobile,Office Supplies,2,,22268
104440,20/01/22,Customer_762,Table,Office Supplies,1,,3685
100016,21/01/22,Customer_1114,Printer,Office Supplies,3,,30383
100963,21/01/22,Customer_1066,Mobile,Electronics,6,,7414
101477,21/01/22,Customer_565,Monitor,Electronics,9,,9040
102048,21/01/22,Customer_332,Table,Office Supplies,7,,3066
102478,21/01/22,Customer_1010,Monitor,Furniture,5,,31830
103906,21/01/22,Customer_345,Printer,Electronics,3,,15473
100534,22/01/22,Customer_1152,Monitor,Electronics,3,,42542
101458,22/01/22,Customer_650,Laptop,Office Supplies,9,,45472
102481,22/01/22,Customer_977,Chair,Electronics,8,,17465
102765,22/01/22,Customer_1165,Mobile,Electronics,7,,36176
103124,22/01/22,Customer_717,Laptop,Electronics,7,,4673
103538,22/01/22,Customer_672,Laptop,Furniture,4,,3672
103643,22/01/22,Customer_688,Monitor,Office Supplies,8,,7281
104215,22/01/22,Customer_1050,Chair,Furniture,8,,44531
100041,23/01/22,Customer_378,Printer,Office Supplies,8,,28529
103936,23/01/22,Customer_919,Chair,Furniture,5,,36623
104227,23/01/22,Customer_880,Monitor,Electronics,4,,9066
104696,23/01/22,Customer_140,Monitor,Electronics,2,,33566
100645,24/01/22,Customer_270,Printer,Furniture,3,,15939
101252,24/01/22,Customer_837,Mobile,Office Supplies,3,,22442
100585,25/01/22,Customer_814,Table,Furniture,9,,46862
102002,25/01/22,Customer_115,Mobile,Office Supplies,2,,22822
103037,25/01/22,Customer_799,Pen,Electronics,6,,28063
103470,25/01/22,Customer_998,Monitor,Electronics,2,,9366
103654,25/01/22,Customer_566,Chair,Office Supplies,4,,11835
104295,25/01/22,Customer_913,Laptop,Electronics,1,,38380
104474,25/01/22,Customer_455,Laptop,Office Supplies,4,,4327
100877,26/01/22,Customer_652,Mobile,Office Supplies,6,,38298
101190,26/01/22,Customer_1169,Mobile,Electronics,7,,47794
102429,26/01/22,Customer_1127,Laptop,Office Supplies,4,,35136
103376,26/01/22,Customer_585,Chair,Furniture,5,,41582
103517,26/01/22,Customer_257,Chair,Office Supplies,7,,3059
104971,26/01/22,Customer_916,Pen,Office Supplies,2,,25197
100091,27/01/22,Customer_334,Printer,Office Supplies,3,,22874
103942,27/01/22,Customer_598,Printer,Office Supplies,3,,28860
100120,28/01/22,Customer_468,Table,Electronics,2,,46020
102087,28/01/22,Customer_186,Monitor,Furniture,6,,31762
102577,28/01/22,Customer_357,Mobile,Furniture,3,,17228
103178,28/01/22,Customer_272,Printer,Electronics,5,,24201
104168,28/01/22,Customer_382,Chair,Office Supplies,3,,16618
101479,30/01/22,Customer_453,Table,Electronics,5,,7244
102068,30/01/22,Customer_214,Laptop,Furniture,4,,6205
102808,30/01/22,Customer_865,Printer,Furniture,6,,16842
102893,30/01/22,Customer_545,Chair,Furniture,4,,33673
103911,30/01/22,Customer_144,Table,Furniture,3,,44867
100467,31/01/22,Customer_1093,Monitor,Office Supplies,6,,14588
100479,31/01/22,Customer_530,Monitor,Office Supplies,9,,8581
100923,31/01/22,Customer_283,Table,Office Supplies,7,,7795
101068,31/01/22,Customer_655,Pen,Office Supplies,4,,49420
103914,31/01/22,Customer_345,Printer,Furniture,6,,46706
104824,31/01/22,Customer_1019,Monitor,Furniture,5,,34482
100424,1/2/2022,Customer_973,Printer,Furniture,7,,22228
100463,1/2/2022,Customer_862,Laptop,Office Supplies,5,,39647
101424,1/2/2022,Customer_117,Printer,Office Supplies,5,,10852
101724,1/2/2022,Customer_541,Table,Electronics,7,,46674
102081,1/2/2022,Customer_1103,Pen,Electronics,1,,22102
102716,1/2/2022,Customer_12,Mobile,Office Supplies,7,,32130
103086,1/2/2022,Customer_291,Mobile,Electronics,4,,42080
100117,2/2/2022,Customer_137,Mobile,Electronics,7,,35246
100240,2/2/2022,Customer_1150,Monitor,Electronics,5,,22059
100490,2/2/2022,Customer_161,Table,Electronics,4,,11076
102613,2/2/2022,Customer_890,Pen,Furniture,3,,10119
103121,2/2/2022,Customer_245,Mobile,Furniture,6,,48295
104506,2/2/2022,Customer_889,Monitor,Electronics,3,,43713
101264,3/2/2022,Customer_307,Printer,Electronics,6,,19077
101775,3/2/2022,Customer_236,Laptop,Furniture,6,,10076
101966,3/2/2022,Customer_806,Chair,Furniture,3,,281
102127,3/2/2022,Customer_259,Table,Electronics,6,,22269
102314,3/2/2022,Customer_234,Printer,Office Supplies,9,,21908
102910,3/2/2022,Customer_987,Chair,Electronics,7,,20694
100317,4/2/2022,Customer_493,Mobile,Furniture,9,,24881
102028,4/2/2022,Customer_921,Table,Furniture,8,,27767
104653,4/2/2022,Customer_1178,Mobile,Electronics,1,,4157
100174,5/2/2022,Customer_662,Table,Office Supplies,4,,33212
100243,5/2/2022,Customer_221,Chair,Electronics,8,,19108
100648,5/2/2022,Customer_1034,Chair,Office Supplies,4,,8131
101186,5/2/2022,Customer_1102,Monitor,Furniture,4,,19900
101396,5/2/2022,Customer_66,Laptop,Electronics,7,,1563
101494,5/2/2022,Customer_772,Table,Office Supplies,9,,25792
102310,5/2/2022,Customer_210,Table,Electronics,7,,30098
103056,5/2/2022,Customer_382,Table,Furniture,5,,19604
103890,5/2/2022,Customer_387,Monitor,Furniture,2,,25123
100061,6/2/2022,Customer_954,Monitor,Furniture,8,,29455
100859,6/2/2022,Customer_106,Pen,Furniture,5,,16937
101203,6/2/2022,Customer_262,Printer,Furniture,4,,14528
100190,7/2/2022,Customer_939,Pen,Office Supplies,3,,23406
103328,7/2/2022,Customer_442,Mobile,Furniture,4,,6819
103554,7/2/2022,Customer_977,Monitor,Office Supplies,3,,38770
100220,8/2/2022,Customer_58,Pen,Furniture,3,,26521
101578,8/2/2022,Customer_248,Mobile,Electronics,2,,47660
102700,8/2/2022,Customer_1103,Laptop,Furniture,1,,5243
103298,8/2/2022,Customer_1128,Chair,Furniture,7,,1745
103522,8/2/2022,Customer_410,Laptop,Furniture,2,,35018
100611,9/2/2022,Customer_1121,Laptop,Furniture,4,,24900
102049,9/2/2022,Customer_717,Pen,Furniture,4,,9451
102259,9/2/2022,Customer_1000,Monitor,Office Supplies,4,,32393
103335,9/2/2022,Customer_875,Table,Office Supplies,5,,23480
103948,9/2/2022,Customer_123,Table,Furniture,8,,8850
104443,9/2/2022,Customer_794,Table,Electronics,9,,20872
104600,9/2/2022,Customer_775,Laptop,Electronics,9,,24008
101141,10/2/2022,Customer_754,Monitor,Electronics,4,,9178
101927,10/2/2022,Customer_615,Printer,Electronics,6,,29620
101949,10/2/2022,Customer_931,Monitor,Electronics,7,,29090
102285,10/2/2022,Customer_1116,Monitor,Furniture,3,,42511
102663,10/2/2022,Customer_1076,Monitor,Electronics,5,,42715
104037,10/2/2022,Customer_587,Laptop,Office Supplies,8,,14225
104205,10/2/2022,Customer_1027,Printer,Office Supplies,7,,11526
100106,11/2/2022,Customer_171,Pen,Electronics,4,,30623
101769,11/2/2022,Customer_887,Table,Furniture,1,,19002
102583,11/2/2022,Customer_181,Laptop,Office Supplies,8,,4009
102909,11/2/2022,Customer_236,Laptop,Office Supplies,3,,35904
103429,11/2/2022,Customer_798,Table,Electronics,4,,28684
104470,11/2/2022,Customer_986,Printer,Electronics,3,,15856
100308,12/2/2022,Customer_1175,Pen,Furniture,3,,14790
102119,12/2/2022,Customer_1008,Mobile,Office Supplies,1,,18188
103016,12/2/2022,Customer_275,Monitor,Electronics,9,,1587
103131,13/02/22,Customer_913,Laptop,Electronics,4,,33652
101540,14/02/22,Customer_838,Pen,Furniture,4,,39085
104743,14/02/22,Customer_816,Printer,Furniture,9,,21962
104908,15/02/22,Customer_311,Table,Office Supplies,9,,12837
102744,16/02/22,Customer_434,Pen,Electronics,2,,37957
103013,16/02/22,Customer_708,Laptop,Furniture,4,,41504
103172,16/02/22,Customer_558,Pen,Electronics,9,,19136
103771,16/02/22,Customer_929,Pen,Office Supplies,4,,23041
100441,17/02/22,Customer_392,Laptop,Electronics,9,,49308
102213,17/02/22,Customer_1165,Table,Furniture,5,,10297
103568,17/02/22,Customer_1089,Mobile,Electronics,6,,7751
101233,18/02/22,Customer_849,Laptop,Electronics,7,,24611
101381,18/02/22,Customer_688,Pen,Electronics,9,,6532
102172,18/02/22,Customer_396,Chair,Furniture,9,,33031
102354,18/02/22,Customer_785,Mobile,Office Supplies,1,,35701
102973,18/02/22,Customer_1044,Monitor,Office Supplies,4,,22116
103582,18/02/22,Customer_1001,Monitor,Office Supplies,9,,14684
103734,18/02/22,Customer_797,Table,Office Supplies,2,,39363
104463,19/02/22,Customer_344,Monitor,Furniture,9,,12285
104714,19/02/22,Customer_311,Laptop,Furniture,3,,20687
103755,20/02/22,Customer_573,Printer,Electronics,3,,1040
103808,20/02/22,Customer_203,Printer,Furniture,1,,27316
104291,20/02/22,Customer_151,Chair,Office Supplies,7,,34228
104563,20/02/22,Customer_953,Mobile,Office Supplies,5,,45965
104271,21/02/22,Customer_1091,Laptop,Furniture,2,,41983
100436,22/02/22,Customer_502,Pen,Electronics,9,,1655
100965,22/02/22,Customer_210,Mobile,Office Supplies,3,,44824
100092,23/02/22,Customer_1017,Mobile,Office Supplies,6,,9759
101294,23/02/22,Customer_530,Monitor,Electronics,7,,22578
101848,23/02/22,Customer_843,Mobile,Office Supplies,7,,47425
102770,23/02/22,Customer_128,Table,Furniture,6,,42213
